31,1,580,8 Р/Ц,-,Химия,315,,,,Урок
31,2,580,8 Р/Ц,-,Английский язык,205,-,322,Английский язык,Урок
31,3,580,8 Р/Ц,-,География,323,,,,Урок
31,1,581,8 Р/Ц,-,Биология,317,,,,Урок
31,2,581,8 Р/Ц,-,Всемирная история,323,,,,Урок
31,4,581,8 Р/Ц,-,Биология,317,,,,Урок
31,1,582,8 Р/Ц,-,Русский язык,207,,,,Урок
31,1,575,1662,2149,Классный час,206,,,,Урок
31,2,575,1662,2132,Казахский язык,323,Казтаева А.С.,315,Казахский язык,Урок
31,3,575,1662,2131,Алгебра,204,,,,Урок
31,4,575,1662,2148,Английский язык,206,Абишева Г.Е.,205,Английский язык,Урок
31,5,575,1662,2146,Биология,317,,,,Урок
31,2,576,1662,2138,Русский язык,207,,,,Урок
31,3,576,1662,2130,Всемирная история,207,,,,Урок
31,5,576,1662,2154,География,323,,,,Урок
31,1,612,1662,2130,История Казахстана,315,,,,Урок
31,2,612,1662,2131,Геометрия,204,,,,Урок
31,3,612,1662,2148,Английский язык,206,Абишева Г.Е.,205,Английский язык,Урок
31,4,612,1662,2146,Физика,317,,,,Урок
31,5,612,1662,2131,Алгебра,204,,,,Урок
31,1,613,1662,2131,Алгебра,204,,,,Урок
31,3,613,1662,2146,Физика,317,,,,Урок
31,4,613,1662,2131,Геометрия,204,,,,Урок
31,5,613,1662,2138,Литература,207,,,,Урок
31,1,579,1662,2154,География,323,,,,Урок
31,2,579,1662,2156,Химия,315,,,,Урок
31,3,579,1662,2132,Казахский язык,318,Казтаева А.С.,322,Казахский язык,Урок
31,4,579,1662,2138,Русский язык,207,,,,Урок
31,5,579,1662,2130,История Казахстана,204,,,,Урок
31,1,580,1662,2132,Казахский язык,318,Иванец А.В.,320,Казахский язык,Урок
31,2,580,1662,2138,Литература,207,,,,Урок
31,3,580,1662,2146,Биология,317,,,,Урок
31,4,580,1662,2132,Казахский язык,318,Казтаева А.С.,206,Казахский язык,Урок
31,5,580,1662,2148,Английский язык,206,Абишева Г.Е.,205,Английский язык,Урок
31,1,581,1662,2138,Информатика,320,Казтаева А.С.,322,Информатика,Урок
31,2,581,1662,2170,Гл. компетенции,204,,,,Урок
31,4,581,1662,2156,Химия,315,,,,Урок
31,1,582,1662,2138,Литература,318,,,,Урок
31,1,582,1663,2146,Классный час,317,,,,Урок
31,2,582,1663,2144,Алгебра,321,,,,Урок
31,3,582,1663,2144,Алгебра,321,,,,Урок
31,4,582,1663,2144,Алгебра,321,,,,Урок
31,5,582,1663,2130,История Казахстана,315,,,,Урок
31,1,585,1663,2152,Казахский язык,318,Аханов С.С.,322,Казахский язык,Урок
31,2,585,1663,2144,Геометрия,321,,,,Урок
31,3,585,1663,2130,Всемирная история,323,,,,Урок
31,4,585,1663,2144,Геометрия,321,,,,Урок
31,5,585,1663,2146,Биология,317,,,,Урок
31,1,586,1663,2146,Физика,317,,,,Урок
31,2,586,1663,2152,Казахский язык,318,Аханов С.С.,322,Казахский язык,Урок
31,3,586,1663,2138,Русский язык,206,,,,Урок
31,4,586,1663,2146,Физика,317,,,,Урок
31,5,586,1663,2156,Химия,315,,,,Урок
31,1,621,1663,2130,История Казахстана,323,,,,Урок
31,2,621,1663,2168,Английский язык,205,Мартенс Е.П.,206,Английский язык,Урок
31,3,621,1663,2138,Литература,206,,,,Урок
